"species","centroid_lon","centroid_lat","n_range_polygons","range_area_km2","sampling_lon","sampling_lat","raster_path_ea","raster_path_goode"
"Lateolabrax japonicus",128.781840544432,33.1485181890984,4,508416.271416952,104.999927,35.000074,"results/species/Lateolabrax_japonicus/range_raster.tif","results/species/Lateolabrax_japonicus/range_raster_goode.tif"
