"species","centroid_lon","centroid_lat","n_range_polygons","range_area_km2","sampling_lon","sampling_lat","raster_path_ea","raster_path_goode"
"Muscardinus avellanarius",19.2681208974406,48.8258215949961,2,3611727.42109162,6.795,50.762,"results/species/Muscardinus_avellanarius/range_raster.tif","results/species/Muscardinus_avellanarius/range_raster_goode.tif"
