"species","centroid_lon","centroid_lat","n_range_polygons","range_area_km2","sampling_lon","sampling_lat","raster_path_ea","raster_path_goode"
"Corvus monedula",46.7928259009821,46.1067969953628,5,15222319.8771998,NA,NA,"results/species/Corvus_monedula/range_raster.tif","results/species/Corvus_monedula/range_raster_goode.tif"
