"species","centroid_lon","centroid_lat","n_range_polygons","range_area_km2","sampling_lon","sampling_lat","raster_path_ea","raster_path_goode"
"Candoia aspera",141.129070810607,-4.4750115908772,1,487726.245428386,-95.251,32.3163,"results/species/Candoia_aspera/range_raster.tif","results/species/Candoia_aspera/range_raster_goode.tif"
