"species","centroid_lon","centroid_lat","n_range_polygons","range_area_km2","sampling_lon","sampling_lat","raster_path_ea","raster_path_goode"
"Xenentodon cancila",87.7398242388339,23.2576252428108,2,3113736.16535831,4.4777325,51.9244201,"results/species/Xenentodon_cancila/range_raster.tif","results/species/Xenentodon_cancila/range_raster_goode.tif"
