"species","centroid_lon","centroid_lat","n_range_polygons","range_area_km2","sampling_lon","sampling_lat","raster_path_ea","raster_path_goode"
"Chanos chanos",103.850815462567,0.954730037974723,2,2805521.1237562,NA,NA,"results/species/Chanos_chanos/range_raster.tif","results/species/Chanos_chanos/range_raster_goode.tif"
