"species","centroid_lon","centroid_lat","n_range_polygons","range_area_km2","sampling_lon","sampling_lat","raster_path_ea","raster_path_goode"
"Macaca fascicularis",109.280032425844,4.41957931619007,102,2432007.10907235,NA,NA,"results/species/Macaca_fascicularis/range_raster.tif","results/species/Macaca_fascicularis/range_raster_goode.tif"
