"species","centroid_lon","centroid_lat","n_range_polygons","range_area_km2","sampling_lon","sampling_lat","raster_path_ea","raster_path_goode"
"Pipistrellus pygmaeus",10.6678394843087,48.7815350549032,16,1951282.75328553,6.17099,46.19338,"results/species/Pipistrellus_pygmaeus/range_raster.tif","results/species/Pipistrellus_pygmaeus/range_raster_goode.tif"
